uuid_org,name_org,permalink_org,domain,homepage_url,country_code,state_code,region,city,address,postal_code,status,short_description,category_list,category_groups_list,num_funding_rounds,total_funding_usd,total_funding,total_funding_currency_code,founded_on,last_funding_on,closed_on,facebook_url,linkedin_url,twitter_url,age_months,has_facebook_url,has_twitter_url,has_linkedin_url,round_count,raised_amount_usd,last_round_investment_type,last_round_raised_amount_usd,last_round_post_money_valuation,last_round_timelapse_months,investor_countwup,last_round_investor_count,founders_dif_country_count,founders_male_count,founders_female_count,founders_degree_count_total,founders_degree_count_max,founders_degree_count_mean,outcome
a58ae6d2-55ff-a484-4d1d-e94b2661aa7c,Puzl CowOrKing,puzl,puzl.com,https://puzl.com,BGR,0,Grad Sofiya,Sofia,"Cherni Vrah boulevard, 47A floor 4, Puzl CowOrKing",1407,operating,Arguably The best IT coworking space in Central and Eastern Europe.,"Architecture,Collaboration,Communities,Coworking,Furniture","Community and Lifestyle,Consumer Goods,Other,Real Estate",6.0,9373843.0,9373843.0,USD,2015-01-01,2021-06-08,,https://www.facebook.com/PuzlCoworking/,https://www.linkedin.com/company/puzlcoworking/,https://twitter.com/PuzlCowOrKing,49,1,1,1,5.0,4626528.0,debt_financing,1803223.0,16181020.0,29.0,0.0,0.0,3.0,3.0,1.0,2.0,1.0,0.5,FR
20b8032c-efa3-252b-2ce0-2d97e02870fe,The Product Jungle,the-product-jungle,theproductjungle.com,http://theproductjungle.com,0,0,0,0,0,0,closed,Online portal for all startup founders working on their SaaS solutions,"Product Management,SaaS","Other,Software",0.0,0.0,0.0,0,2017-01-01,0,,0,0,0,25,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
da8b2625-4d11-ea46-35df-d0beaf954925,Lifee,lifee,lifee.se,http://www.lifee.se,SWE,0,Ostergotlands Lan,Linköping,Teknikringen 7 Linköping,58330,operating,Lifee focuses on developing wearable products and services that benefit individuals and society as a whole,"Consumer Electronics,Embedded Systems,PC Games,Wearables","Consumer Electronics,Gaming,Hardware,Science and Engineering,Software",1.0,0.0,0.0,USD,2015-01-01,2016-06-01,,https://www.facebook.com/getlifeenow,https://www.linkedin.com/company/10498859?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A10498859%2Cidx%3A2-1-2%2CtarId%3A1465418416798%2Ctas%3Alifee,https://www.twitter.com/lifeesweden,49,1,1,1,1.0,0.0,seed,0.0,0.0,32.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,NE
50d0b2e8-9e99-7227-7041-40856c0fa23a,MoodMe,mach-3d,mood-me.com,http://www.mood-me.com,LUX,0,Luxembourg,Luxembourg,0,2153,operating,MoodMe provides unique insights and experiences for the emotion economy with unbiased face AI & AR.,"Analytics,Artificial Intelligence (AI),Big Data,CRM,Developer APIs,Digital Media,Facial Recognition,Information Technology,Mobile","Artificial Intelligence (AI),Data and Analytics,Information Technology,Media and Entertainment,Mobile,Sales and Marketing,Science and Engineering,Software",8.0,1904896.0,1904896.0,USD,2015-04-03,2020-11-08,,https://www.facebook.com/MoodMeApp,https://be.linkedin.com/company/moodme,https://twitter.com/moodme_app,46,1,1,1,6.0,1559896.0,grant,800000.0,7406867.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,3.0,1.5,FR
3d707d74-7127-7617-3d3f-0cc7af035ad9,Neon CRM,neon-crm,neonone.com,https://neonone.com/products/neon-crm-overview/,USA,IL,Illinois,Chicago,4545 N Ravenswood Ave,60640,acquired,The Best Software For Nonprofits: Designed for Growth and Built for Good.,"Information Services,Information Technology,Internet,Non Profit,Software","Information Technology,Internet Services,Other,Social Impact,Software",0.0,0.0,0.0,0,2018-01-01,0,,https://www.facebook.com/NeonOneTech/,https://www.linkedin.com/company/neonone/mycompany/,https://twitter.com/neononetech,13,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AC
22842c69-801b-9d41-a1bc-92d3a5170092,Revl,revl,revl.com,http://revl.com,USA,CA,California,San Francisco,230 9TH ST,94103,operating,"AI Powered Video Souvenirs as a Service. Full end to end solution for roller coasters, skydive drop zones, race tracks, and zip lines.","Artificial Intelligence (AI),Consumer Electronics,Hardware,Machine Learning,Motion Capture,Robotics,Software,Video,Wearables","Artificial Intelligence (AI),Consumer Electronics,Data and Analytics,Hardware,Media and Entertainment,Science and Engineering,Software,Video",5.0,17450000.0,17450000.0,USD,2015-01-01,2020-02-25,,https://www.facebook.com/RevlExperiences/,https://www.linkedin.com/company/revl-inc-,http://twitter.com/revl,49,1,1,1,3.0,6650000.0,seed,3000000.0,0.0,24.0,5.0,1.0,1.0,2.0,0.0,1.0,1.0,0.5,FR
a23d9e70-9b18-725f-8b27-cfe412a43054,Classana,classana,classana.com,http://classana.com,USA,OH,Ohio,Toledo,6725 W. Central Ave. Suite M-353,43617,operating,"Curated educational resources for your students, staff, and followers.","Career Planning,Education,Internet","Education,Internet Services,Professional Services",0.0,0.0,0.0,0,2015-02-01,0,,http://www.facebook.com/Classana,http://www.linkedin.com/company/classana,http://twitter.com/ClassanaEDU,48,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,NE
bb83ad6d-ff42-c36f-a3fa-6512ef768c60,Evaluate my future,rate-my-startup,emfmotivators.com,http://emfmotivators.com,USA,MA,Massachusetts,Boston,"102 Ferndale Road, Waterfalls, Harare",26300,closed,It is a motivational application that aims to achieve this through self-evaluation. •	It looks at ways of empowering people to be the best,Software,Software,0.0,0.0,0.0,0,2017-06-15,0,,https://www.facebook.com/emfmotivators/,https://www.linkedin.com/in/emf-app-365795140,https://twitter.com/emfapp?s=08,19,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
0dc16663-5085-5bcf-3c61-48056f0b4c7d,gottarent.com,gottarent-com,gottarent.com,https://www.gottarent.com,CAN,ON,Ontario,Toronto,"130 King Street West, Suite 1900, Toronto, ON",M5X 2A2,acquired,Gottarent is a marketplace to find a rental properties in Canada.,Real Estate,Real Estate,0.0,0.0,0.0,0,2015-01-01,0,,https://www.facebook.com/gottarent,https://www.linkedin.com/company/gottarent.com,https://twitter.com/gottarent_com,49,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AC
86c29fb9-b8ce-0462-0625-227ceb0123a3,Socialr,socialr,socialr.nl,http://socialr.nl,NLD,0,Noord-Holland,Amsterdam,Weesperstraat 400 DN,1018,operating,Socialr is a company in Amsterdam that markets your material through strategy.,0,0,0.0,0.0,0.0,0,2015-01-01,0,,https://www.facebook.com/803122483129158,https://www.linkedin.com/company/socialr_nl,https://www.twitter.com/besocialr,49,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
2496bb57-ee07-c708-16b0-0113f3748207,Ziligence,ziligence,ziligence.com,http://www.ziligence.com,IND,0,Haryana,Gurgaon,"3rd Floor Sector 44, Gurgaon",122003,closed,"An easy to use, affordable way to improve your B2B sales prospecting. Find your next customer in 60 seconds.","Business Development,Marketing Automation,Sales,Sales Automation","Information Technology,Professional Services,Sales and Marketing,Software",1.0,125000.0,125000.0,USD,2018-01-01,2018-07-01,,0,https://www.linkedin.com/company/ziligence-ai/,http://twitter.com/theziligence,13,0,1,1,1.0,125000.0,pre_seed,125000.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
d4f84e4d-07f1-77bc-90ee-5e48e47d947d,Zoomph,zoomph,zoomph.com,http://www.zoomph.com,USA,VA,Virginia,Reston,11654 Plaza America Drive Box 731,20190,operating,"Helping teams, brands and agencies measure the value of sponsorships & understanding their audiences.","Analytics,Data Visualization,eSports,SaaS,Social Media Marketing,Sports","Data and Analytics,Design,Information Technology,Sales and Marketing,Software,Sports",3.0,1750000.0,1750000.0,USD,2016-01-01,2024-02-22,,https://www.facebook.com/ZoomphAnalytics/,http://www.linkedin.com/company/2611246,http://twitter.com/zoomph,37,1,1,1,1.0,1700000.0,seed,1700000.0,0.0,25.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,0.25,NE
a20c6b02-9481-a7ea-23eb-020fc57c8db6,Arrive,comparemyfare,arrive-app.com,http://www.arrive-app.com,GBR,0,England,London,19 Grant Road,SW112NU,operating,"The only Taxi app where you can choose your driver... D'you want the cheapest, quickest or highest-rated driver?","Android,iOS,Mobile,Public Transportation","Mobile,Platforms,Software,Transportation",1.0,616435.0,475000.0,GBP,2016-01-01,2016-10-01,,http://www.facebook.com/ArriveLDN,https://www.linkedin.com/company/arriveapp/,http://twitter.com/ArriveLDN,37,1,1,1,1.0,616435.0,angel,616435.0,7105221.0,28.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,NE
dca2b9a5-c866-3380-9708-71f2b295c98c,SocialDex,dex-technologies,socialdex.com,http://socialdex.com,UKR,0,Kyyiv,Kyiv,0,0,operating,SocialDex is a creating social solutions.,"Communities,Identity Management","Community and Lifestyle,Information Technology,Privacy and Security",0.0,0.0,0.0,0,2017-01-01,0,,https://www.facebook.com/socialdexcom/,https://www.linkedin.com/company/social-dex-tecnologies,0,25,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
65220a0d-3493-5829-73f7-6840f69e3618,Mainbrick,mainbrick,mainbrick.com,http://www.mainbrick.com,USA,GA,Georgia,Atlanta,0,0,operating,Mainbrick is a company who market and distribute a line of German manufactured construction and landscaping products.,E-Commerce,Commerce and Shopping,0.0,0.0,0.0,0,2015-01-01,0,,0,https://www.linkedin.com/company/mainbrick-usa,0,49,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
0adf10b4-9531-3fd5-d4fb-bbe3e6815785,Zipper Studios,zipperstudios,zipperstudios.co,http://www.zipperstudios.co,ROM,0,Cluj,Cluj-napoca,81 Septimiu Albini,0,operating,Software development agency with a Product mindset,"Android,Fitness,Mobile,Mobile Apps,Software,Web Design,Web Development","Apps,Design,Mobile,Platforms,Software,Sports",0.0,0.0,0.0,0,2017-03-05,0,,https://www.facebook.com/zipperstudios,https://www.linkedin.com/company/zipperstudios/,0,23,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NE
f1008dd6-4715-3bc4-fd85-692ba926e18c,Netmera,netmera,netmera.com,http://netmera.com,GBR,0,England,London,1 Primrose Street,EC2A 2EX,operating,Netmera is an integrated omni-channel customer engagement marketing platform.,"Android,B2B,Big Data,Information Technology,iOS,Marketing,Mobile,Mobile Apps,Software","Apps,Data and Analytics,Information Technology,Mobile,Other,Platforms,Sales and Marketing,Software",0.0,0.0,0.0,0,2015-01-01,0,,http://www.facebook.com/Netmera,http://www.linkedin.com/company/netmera,http://twitter.com/Netmera,49,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
b65f9ccf-c6a0-f1cb-4b10-b7089a2bab4c,Tamatura Inc.,tamatura-inc,tamatura.com,http://www.tamatura.com,USA,CA,California,Mountain View,0,0,closed,Wireless technology for the RAN,"Aerospace,Automotive,CleanTech,Hardware,Marine Transportation,Transportation","Hardware,Science and Engineering,Sustainability,Transportation",0.0,0.0,0.0,0,2016-02-01,0,2019-01-01,0,0,0,36,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,CL
f9aa678e-5fca-2fe7-d6e5-e36c981d8b03,ZeroUI,zeroui,zirostudio.com,https://zirostudio.com,USA,CA,California,San Jose,333 W. San Carlos St. Suite 1080,95110,operating,ZeroUI offers an e-learning platform that delivers immersive experiential learning anytime anywhere using the IoT Robotics system.,"E-Learning,EdTech,Education,Internet of Things,Robotics","Education,Hardware,Internet Services,Science and Engineering,Software",4.0,3491828.0,3491828.0,USD,2015-01-01,2018-07-01,,https://www.facebook.com/zer0ui,https://www.linkedin.com/company/zeroui,https://twitter.com/Zero_UI,49,1,1,1,4.0,3491828.0,grant,175000.0,0.0,45.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,3.0,NE
e22d6714-580f-1397-dacd-32c476e5c180,upiq,upiq,upiq.com,http://upiq.com,USA,CA,California,La Jolla,888 prospect st,92037,operating,"Upiq is a travel search aggregator allowing consumers to compare prices of flights, hotels, car rentals and vacation tours.","Search Engine,Travel","Internet Services,Travel and Tourism",0.0,0.0,0.0,0,2015-01-01,0,,http://www.facebook.com/upiqcom,https://www.linkedin.com/company/upiq/,http://twitter.com/upiq,49,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
dff18726-621f-f9bf-87e1-24fb15c287f1,JABFAB Inc.,jabfab-inc,jabfab.com,http://www.jabfab.com,USA,CO,Colorado,Boulder,Jabfab St,80305,operating,"Real-time engagement of customers, patients and visitors, for service excellence and insights","Analytics,Employment,Loyalty Programs","Data and Analytics,Professional Services,Sales and Marketing",0.0,0.0,0.0,0,2015-05-01,0,,http://www.facebook.com/jabfab,https://www.linkedin.com/company/jabfab,http://twitter.com/jabfab,45,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
6ad36d97-3e48-8353-0a03-617fc887c5f7,Passkart,passkart,passkart.com,http://www.passkart.com,MAR,0,Grand Casablanca,Casablanca,Passkart Twin Center,20000,operating,"Passkart Enterprise connects members to exchange messages, bloglists and photos. Offering traffic and datacenter products and services.","Data Center,Real Estate,Social Media","Hardware,Information Technology,Internet Services,Media and Entertainment,Real Estate",0.0,0.0,0.0,0,2015-07-15,0,,0,0,http://twitter.com/pk_apps,43,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
0b506c01-2f3d-b9be-cedd-f6b49d5346f6,Hutch Interiors,homee,hutch.com,http://hutch.com/,USA,CA,California,West Hollywood,8899 Beverly Blvd Floor 9,90048,closed,"Hutch Interiors is a mobile app that transforms spaces from before to after, faster than ever.","Apps,E-Commerce,Furniture,Home Decor,Lifestyle,Messaging,Mobile","Apps,Commerce and Shopping,Community and Lifestyle,Consumer Goods,Information Technology,Internet Services,Messaging and Telecommunications,Mobile,Real Estate,Software",3.0,17135000.0,17135000.0,USD,2015-09-15,2017-07-12,2020-01-01,http://www.facebook.com/homeeinc,https://www.linkedin.com/company/hutch-app/,https://www.twitter.com/hutchapp,41,1,1,1,3.0,17135000.0,series_a,10000000.0,0.0,18.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,CL
37920c41-d038-35ab-b0fc-79478cb8acad,Good Machine,good-machine,goodmachinepr.com,http://www.goodmachinepr.com,GBR,0,England,London,Park House Ste B,W10 6QY,operating,Good Machine is a public relations consulting firm.,"Consulting,Music,Public Relations","Media and Entertainment,Music and Audio,Professional Services,Sales and Marketing",0.0,0.0,0.0,0,2015-06-03,0,,0,0,0,44,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
bfe6a6c8-4153-4482-bc42-9e061a90f40e,BeachCherry Corporation,beachcherry-software,beachcherry.eu,http://www.beachcherry.eu/,USA,FL,Florida,Doral,5418 NW 79th Avenue WebBox 1452,33166,closed,Web Agency and Cloud Software Development Company,"Outsourcing,Software,Web Design,Web Development","Design,Professional Services,Software",0.0,0.0,0.0,0,2016-03-16,0,,http://www.facebook.com/BeachCherryCorp,0,https://twitter.com/BeachCherry,35,1,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.5,NE
9708b913-1035-fb45-759b-ffc6ce8f9d1c,Businesscoot,businesscoot,businesscoot.com,http://www.businesscoot.com/en,FRA,0,Ile-de-France,Paris,201 rue Championnet,75018,operating,Businesscoot is a leading provider of in,"Education,Enterprise Software,Information Technology,Market Research,News","Content and Publishing,Data and Analytics,Design,Education,Information Technology,Media and Entertainment,Software",0.0,0.0,0.0,0,2018-01-01,0,,https://www.facebook.com/Businesscoot-278273172235543/,https://www.linkedin.com/company/businesscoot/,https://twitter.com/businesscoot,13,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
0fb34731-0746-15de-bb2d-8f1dc4482147,Airupt,www-airupt-com,airupt.com,http://www.airupt.com/,USA,CA,California,Sunnyvale,Airupt,94085,operating,Performance Marketing platform for Brands.,"Advertising,Apps,Internet,Mobile,SaaS","Advertising,Apps,Internet Services,Mobile,Sales and Marketing,Software",0.0,0.0,0.0,0,2015-01-01,0,,https://www.facebook.com/airupt-inc-124587227647729,0,http://twitter.com/AiruptInc,49,1,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
ad261ab9-c841-8275-0906-eaefd6e0f110,Coupon Sherpa,coupon-sherpa,couponsherpa.com,http://www.couponsherpa.com,USA,CO,Colorado,Windsor,8010 S CR 5 Suite 204,80528,operating,Coupon Sherpa is an online coupon site best known for its mobile coupon app for Android and iPhone.,"Coupons,E-Commerce,Shopping",Commerce and Shopping,0.0,0.0,0.0,0,2015-01-01,0,,http://www.facebook.com/CouponSherpa,0,http://twitter.com/couponsherpa,49,1,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
6cd4391d-6888-5836-59e6-7640eb32642d,Icon By Design,icon-homeware,iconbydesign.com.au,https://www.iconbydesign.com.au/,AUS,0,South Australia,Kensington,"2A Todman Ave Moore Park SupaCenta, Shop GF12",2033,operating,Icon By Design is a furniture distributor sourced from a private factory offering furniture with no third party.,"Furniture,Home Decor,Manufacturing","Consumer Goods,Manufacturing,Real Estate",0.0,0.0,0.0,0,2015-01-01,0,,https://www.facebook.com/iconbydesign,https://www.linkedin.com/company/icon-by-design/,https://twitter.com/icon_by_design,49,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
7df88cdf-32c8-ceb5-148e-5d8d1b9be6cb,Credit Key,credit-key,creditkey.com,http://www.creditkey.com,USA,CA,California,Venice,1600 Main Street,90291,operating,Credit Key is a patented pay-over-time financing solution for e-commerce merchants.,"E-Commerce,Financial Services,Payments","Commerce and Shopping,Financial Services,Payments",6.0,151350000.0,151350000.0,USD,2015-01-01,2022-10-19,,0,https://www.linkedin.com/company/credit-key,0,49,0,0,1,3.0,2500000.0,seed,2500000.0,0.0,10.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,FR
1c201f01-5543-2434-a076-fffa44d28d30,STOMT,stomt,stomt.com,https://www.stomt.com,DEU,0,Berlin,Berlin,Viehtrift 34,10247,operating,"Feedback Management and Community Building for Games, Influencers and Enterprises.","Android,Apps,Brand Marketing,Casual Games,CRM,Customer Service,Developer Tools,Gaming,iOS,Mobile,Online Games,PC Games,Social Media,Social Media Marketing,Video Games","Apps,Gaming,Information Technology,Internet Services,Media and Entertainment,Mobile,Other,Platforms,Professional Services,Sales and Marketing,Software",1.0,0.0,0.0,USD,2016-09-20,2018-02-01,,https://www.facebook.com/stomt,https://www.linkedin.com/company/stomt,https://twitter.com/stomt,28,1,1,1,1.0,0.0,seed,0.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
abc2d894-9bd8-6350-192f-9cf04e61c2f1,cl8.com,postcy,cl8.com,https://cl8.com/,CYP,0,Limassol,Limassol,P.O. Box 54218,3722,operating,"cl8.com provides domain name registration, web hosting.","Domain Registrar,Software","Internet Services,Software",0.0,0.0,0.0,0,2016-01-01,0,,http://www.facebook.com/Postcy,https://www.linkedin.com/company/cloudlayer8-ltd-cl8.com-,http://twitter.com/postcy,37,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
eaa7f6a0-cdff-9a5c-128e-562f1a454419,Pagedip,beneath-the-ink,about.pagedip.com,https://about.pagedip.com,USA,CO,Colorado,Boulder,0,0,operating,Pagedip is a no-code content publishing app that gives teams the ability to do more and know more than ever before with their content.,"Analytics,Contact Management,Content,Content Creators,Content Marketing,Digital Marketing,SaaS,Sales,Sales Automation,Software","Data and Analytics,Information Technology,Media and Entertainment,Sales and Marketing,Software",5.0,2663000.0,2663000.0,USD,2017-12-13,2022-07-13,,0,https://www.linkedin.com/company/wearepagedip/,https://twitter.com/pagedip,13,0,1,1,2.0,1563000.0,seed,1563000.0,0.0,27.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,FR
b0627982-e511-a732-2198-e6c31f460861,Comfort Motion Global,comfort-motion-technologies,comfortmotion.com,http://www.comfortmotion.com,USA,IN,Indiana,Indianapolis,6075 Lakeside Blvd Suite 202,46278,operating,"Comfort Motion Global is technology company developing an automotive, commercial trucking, and aerospace seating for spinal problems.","Automotive,Health Care,Software","Health Care,Software,Transportation",3.0,2700000.0,2700000.0,USD,2016-01-01,2023-05-05,,https://www.facebook.com/ComfortMotionGlobal/,https://www.linkedin.com/company/comfort-motion-global,0,37,1,0,1,1.0,2000000.0,seed,2000000.0,0.0,22.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,FR
d3397e56-cb29-220e-5d77-03aa6ac46788,"VaporStream, Inc.",vaporstream,vaporstream.com,https://vaporstream.com,USA,IL,Illinois,Chicago,79 West Monroe Street Suite 900,60603,operating,"Vaporstream is how you have leakproof conversations, send disappearing messages, and stay in control of your information.","Collaboration,Enterprise Software,Information Technology,Messaging,SaaS,Self-Storage,Software","Information Technology,Internet Services,Messaging and Telecommunications,Other,Real Estate,Software",0.0,0.0,0.0,0,2015-01-01,0,,http://www.facebook.com/VaporStream,http://www.linkedin.com/company/vaporstream-inc,http://twitter.com/Vaporstream,49,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,NE
d5e65946-d79e-feda-13c9-5d1c3c593663,Easyvest,easyvest,easyvest.be,https://www.easyvest.be,BEL,0,Brussels Hoofdstedelijk Gewest,Brussels,RUE GACHARD 59,1050,operating,"Easyvest is leading a crusade to help all Belgians to make their money grow in a personalized, simple, low-cost and educational way.","Education,Financial Services","Education,Financial Services",2.0,7043897.0,6100000.0,EUR,2015-01-01,2023-06-17,,https://www.facebook.com/easyvest,https://www.linkedin.com/company/easyvest,https://www.twitter.com/helloeasyvest,49,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,FR
c9056637-fdeb-52a0-c757-2e80e04f94cf,Gab,gab-online,gab.com,https://gab.com,USA,TX,Texas,Dallas,2828 Hood St,75219,operating,Gab Is A Free Speech Software Company,"Advice,Social,Social Network,Software","Community and Lifestyle,Internet Services,Media and Entertainment,Software",0.0,0.0,0.0,0,2016-08-15,0,,0,https://www.linkedin.com/company/gab-ai-inc.,https://twitter.com/ReadGabNews,29,0,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
2007cda2-0de7-999f-62e3-33d6b2e24dcd,Radvision World Consultancy Services LLP,radvision-consulting,radvisionworld.com,https://www.radvisionworld.com/,IND,0,Delhi,New Delhi,"8th floor, 802 Padma Tower-1 Rajendra Place",110008,operating,Radvision World is one of the best overseas immigration and Visa consultancy firm that provides visa processing services for Worldwide.,"Business Development,Consulting",Professional Services,0.0,0.0,0.0,0,2015-01-06,0,,https://www.facebook.com/radvisionworld,https://www.linkedin.com/company/radvision-world-consultancy-services-llp/,https://www.twitter.com/radvisionworld,49,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
923396e7-63c3-031a-48a8-af8e199a4fd0,ElaWoman - Fertility & Maternity Portal,yasabe,elawoman.com,https://www.elawoman.com/,IND,0,Delhi,New Delhi,"Number 2-A/3, Second Floor Kundan Mansion, Asaf Ali Road",110002,operating,"ELA is the largest Fertility healthcare portal, having more than 1265 Fertility Centres across India and South- East Asia.","Health Care,Medical",Health Care,3.0,3000000.0,3000000.0,USD,2016-07-01,2018-10-11,,https://www.facebook.com/ElaWomen,https://www.linkedin.com/company/ela-woman/,https://twitter.com/ela_woman,31,1,1,1,3.0,3000000.0,series_a,3000000.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,NE
b927286d-4aa3-58cc-66b8-556b1b50040c,Mercury Startups,mercury-startups,mercurystartups.com,http://mercurystartups.com,USA,CA,California,Palo Alto,3260 Hillview Avenue,94304,operating,Mercury’s comprehensive approach for large-scale startup development formalizes effective processes employed by successful precedents.,"Business Development,Consumer,Impact Investing","Financial Services,Lending and Investments,Other,Professional Services",0.0,0.0,0.0,0,2017-01-01,0,,0,0,0,25,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,NE
1605fd72-d911-31a6-34ed-2f34ede4d502,VirtuallyMagic,virtuallymagic,virtuallymagic.com,http://www.virtuallymagic.com,USA,CA,California,Palo Alto,555 Bryant St. #594,94301,closed,"IoT, Artificial Intelligence, Natural Language Processing, Machine Learning, Computer Vision, Robotics","Apps,Artificial Intelligence (AI),Internet of Things,Machine Learning,Mobile,Natural Language Processing,Robotics,Software","Apps,Artificial Intelligence (AI),Data and Analytics,Hardware,Internet Services,Mobile,Science and Engineering,Software",0.0,0.0,0.0,0,2016-11-11,0,,0,https://www.linkedin.com/company/virtuallymagic,0,27,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NE
09658f6d-ad41-c78c-d2af-33eb2c6d48a5,Smashdeck,smashdeck,saleshoney.io,https://www.saleshoney.io,USA,CA,California,Carlsbad,0,0,operating,Smashdeck is a platform that integrates directly to salesforce.com and LinkedIn in order to get tasks done up to 75% faster.,"Information Technology,Internet","Information Technology,Internet Services",0.0,0.0,0.0,0,2016-01-01,0,,0,https://www.linkedin.com/company/smashdeck-marketing,0,37,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE
b06854b8-7456-aad5-5ec6-aa014b61ce45,SessionCam,sessioncam,sessioncam.com,https://www.sessioncam.com,GBR,0,Norfolk,Norwich,St Vedast House St Vedast Street,NR1 1BT,acquired,SessionCam is an exciting UK company developing uniquely innovative and intelligent solutions for website optimization.,"Analytics,CRM,Enterprise Software,Information Technology,SaaS","Data and Analytics,Information Technology,Sales and Marketing,Software",0.0,0.0,0.0,0,2015-04-01,0,,https://www.facebook.com/SessionCam/,http://www.linkedin.com/company/sessioncam-ltd,http://twitter.com/sessioncam,46,1,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,AC
